,MedHouseVal
29793,2.381
963,1.923
35921,5.00001
4330,4.841
35493,4.351
23959,1.319
30716,1.741
20563,0.952
6768,1.044
5568,2.414
10423,2.475
5114,0.55
5690,2.318
4322,1.455
4162,2.308
8999,2.011
28013,2.701
22437,0.818
6506,1.655
8641,2.125
26894,2.798
26886,1.125
33434,5.00001
16097,2.896
16187,5.00001
30935,2.306
4918,2.907
19653,2.76
21620,0.543
10532,1.926
11575,2.739
35451,0.796
8436,2.75
29874,1.653
8563,3.404
37093,0.618
18501,1.488
11569,3.182
3702,1.96
32227,1.167
27767,2.788
22257,0.59
16732,3.139
30401,5.00001
16341,1.625
36561,2.458
28825,1.1
31933,1.526
7858,4.105
324,1.516
18158,1.121
9660,0.495
6679,1.644
33400,1.907
26095,1.5
18414,0.703
24619,1.525
787,1.072
15535,2.988
30862,3.125
4346,2.143
523,3.54
25165,1.672
19479,2.171
17551,2.745
362,1.686
29861,1.178
12270,2.131
24928,4.116
7040,0.764
10682,2.904
17313,3.808
19271,2.518
16741,1.621
1437,1.966
2783,0.847
9632,1.722
15317,3.031
3886,1.263
24656,3.131
28558,5.00001
25114,1.014
10044,1.356
9150,5.00001
24335,1.188
11035,4.403
20788,1.787
7582,1.431
26904,2.056
1229,2.307
8541,1.276
903,1.565
5483,1.015
29615,2.433
5484,2.132
27158,0.554
26456,3.511
23398,2.636
32242,3.403
36080,0.888
15967,5.00001
20849,4.2
18643,1.332
28359,2.271
26796,2.473
30223,5.00001
7409,1.757
28798,1.069
36991,1.971
26340,0.95
33144,1.929
33462,1.612
31209,0.939
15429,2.224
7360,0.817
26692,3.481
12125,1.139
6399,2.177
18593,3.056
26205,3.258
34891,0.61
9861,1.583
420,0.821
32489,3.381
15373,2.048
262,3.631
4749,0.979
4035,1.59
7959,0.841
2065,1.937
29490,2.421
32081,1.919
6130,1.375
34541,1.897
8415,2.25
36357,0.859
24186,2.134
6072,1.163
12957,1.232
22297,2.44
28506,1.375
6989,1.656
1466,4.0
7240,2.023
32645,0.93
37,0.673
13988,2.449
33509,1.746
15597,2.476
23306,2.518
7298,2.349
19692,2.958
32372,3.855
12562,1.464
30847,2.546
28821,0.828
28394,1.149
1529,2.281
10324,2.675
8648,1.938
17612,1.981
22670,1.62
3641,2.615
2202,2.949
32009,2.616
6692,1.542
15463,3.5
5727,5.00001
17897,0.53
33632,2.796
15498,2.034
6630,0.978
28800,1.427
18331,2.172
12750,1.889
28220,0.881
22589,2.486
19316,1.524
20745,1.896
18497,3.731
21675,1.725
12602,2.285
14631,0.647
11376,5.00001
9668,1.943
14120,0.476
25839,1.015
10897,1.231
10673,1.377
4333,5.00001
5085,5.00001
16057,1.958
9383,1.986
6595,3.058
1908,2.351
11810,1.413
33846,2.509
33302,1.372
28794,3.5
33471,2.682
2784,2.958
13881,2.325
36282,0.997
24483,1.125
33597,0.772
8608,3.932
9172,2.059
28515,1.741
8285,2.276
3906,1.58
36398,2.493
23509,3.711
28113,1.795
8794,2.775
22511,1.775
3356,2.33
1514,0.666
16326,1.125
18139,1.645
9802,1.325
6514,0.85
33712,1.098
27506,0.621
22913,1.625
20553,3.008
10502,5.00001
865,1.734
3460,2.063
24595,3.0
30777,0.907
1055,2.505
2401,2.75
33215,1.784
26727,0.871
34821,2.075
7351,0.438
30335,1.033
10328,1.24
25744,1.111
14458,1.688
7171,2.663
2415,1.909
21329,2.304
10570,5.00001
6214,0.924
21061,0.734
28396,1.875
21306,0.748
19334,0.952
646,1.712
13096,2.34
34461,1.898
795,3.285
11354,2.393
21144,5.00001
27655,3.375
537,1.883
16913,1.6
28329,2.278
7728,2.75
1771,1.386
5645,2.014
3364,1.441
8260,1.038
36426,2.403
33107,0.908
34457,5.00001
11993,3.412
30995,5.00001
8470,2.365
28707,1.292
10440,2.689
18746,1.092
25869,2.842
16535,2.921
31230,5.00001
24660,1.397
4447,5.00001
5078,3.625
5417,0.949
21319,3.419
19390,5.00001
16350,3.189
34922,3.405
11190,2.403
19818,2.178
19518,3.694
32054,1.35
29629,3.656
23274,1.59
3276,1.069
30892,1.593
9285,1.635
11066,2.533
19858,2.494
21388,1.201
24715,4.661
32312,1.444
11978,2.202
7149,3.937
3658,2.125
27246,1.464
14999,0.823
28261,1.793
31123,1.688
1555,1.381
14285,5.00001
35954,1.5
13210,2.912
24336,0.958
31728,2.219
8962,3.814
8902,1.792
13874,2.963
27285,4.688
16152,5.00001
1160,1.417
34444,0.957
6124,1.599
8011,0.544
1143,1.667
24907,2.683
26677,5.00001
32656,1.438
26219,1.036
12034,1.523
5305,1.569
18395,2.066
18580,0.997
24694,3.651
3505,1.944
30575,2.25
753,1.569
22117,0.325
22073,1.642
5041,1.448
26053,2.67
5033,1.475
17320,1.234
2807,2.698
4286,0.935
35019,2.917
17578,1.203
26216,2.67
14878,3.186
31711,0.491
16570,2.671
5652,0.979
4516,0.721
26350,1.405
26722,1.0
4263,0.96
2734,1.625
31336,1.717
31612,2.27
28292,5.00001
18929,1.521
32415,1.13
17240,2.485
3340,1.676
25974,1.688
6414,2.325
35931,1.375
35121,0.75
29355,5.00001
256,0.901
11111,1.347
21996,3.356
1262,2.582
24379,1.784
20291,1.098
30929,3.037
7225,3.229
18061,2.938
33710,2.256
12541,3.131
25377,5.00001
26785,3.689
5905,1.828
20773,1.48
22724,1.032
9076,1.518
8085,0.935
9327,1.373
20915,2.921
10692,0.66
23721,1.941
13049,0.889
24415,3.356
29799,4.192
16394,2.75
94,1.158
1776,1.906
20373,1.046
21157,1.577
11999,0.973
5772,2.399
34183,0.503
32927,1.857
12839,1.095
7120,1.425
29059,0.652
12898,4.464
9116,1.941
27993,3.06
10022,3.0
26012,1.561
7259,4.0
2303,2.421
9287,1.552
24102,2.528
16777,0.525
29687,1.244
9997,5.00001
365,2.318
852,2.307
34984,4.352
3164,3.39
32888,1.828
27456,1.728
26597,0.808
14896,3.333
34567,0.833
15326,1.5
34532,1.757
34631,3.559
19896,1.186
326,5.00001
37095,1.182
34280,1.466
16801,2.36
15525,5.00001
17415,2.5
7107,1.617
23778,1.509
17425,1.738
26829,2.359
12366,2.682
9695,0.675
35750,1.433
8025,0.526
12594,5.00001
35179,0.95
17738,3.1
18554,0.725
7044,3.75
16263,4.043
1293,1.03
25348,2.188
35324,1.285
3632,3.238
32914,1.641
3127,1.418
21953,1.591
27983,2.2
5486,3.267
2619,2.75
13106,2.652
21941,4.5
9192,2.798
19650,1.728
8742,1.761
17592,3.772
20178,0.863
25057,0.841
30624,2.848
2479,2.25
28397,0.69
13300,1.094
2407,1.135
21795,1.617
30150,2.201
32167,1.75
26105,1.508
440,5.00001
30610,2.403
6752,1.997
2712,1.227
27281,0.558
7105,3.259
21318,1.489
6569,0.875
27315,4.602
12966,2.239
13448,3.504
15743,4.345
10721,1.063
2135,1.135
35940,3.141
8443,2.848
13334,1.681
32997,4.364
30016,3.282
3911,3.757
20477,0.552
20002,1.563
29576,1.875
31633,3.422
10730,0.867
18279,1.755
15610,1.814
26007,2.875
13167,1.434
17280,0.913
4939,3.604
29855,1.621
27922,2.278
6837,1.945
31642,1.875
5322,2.321
15384,2.141
13178,1.635
36557,1.26
20665,2.216
23960,1.196
12412,3.087
36400,1.051
8941,1.521
17041,1.375
5221,1.398
11848,1.625
14066,1.705
36643,2.413
16382,1.943
24929,3.477
26566,3.496
18195,2.701
34503,0.579
8222,2.94
8893,1.064
12422,1.737
5825,1.875
411,0.921
15718,0.944
11248,3.705
23153,2.205
23913,1.532
277,2.887
22630,2.674
6297,3.314
25711,0.906
3232,1.76
15961,0.883
36181,5.00001
6624,1.071
35475,0.905
10760,3.349
21310,0.894
1811,1.819
29069,1.207
17746,1.944
31640,0.766
2962,1.675
4971,1.426
9904,2.276
9719,1.917
28910,2.1
31023,1.031
1747,3.808
31569,3.109
36825,1.148
5047,3.372
5341,1.366
1079,1.834
13387,1.6
36762,1.033
4511,2.974
8414,0.519
33143,0.648
33602,3.077
31298,1.625
8670,3.931
27603,1.76
7314,2.782
34630,1.1
12311,2.943
1196,2.37
2473,2.583
11657,0.75
14351,0.567
7270,0.713
6449,2.942
26464,1.347
27381,1.598
21094,1.772
985,1.632
5513,5.00001
29559,1.909
6540,1.65
4349,2.469
17395,1.613
24593,3.324
25336,1.83
5372,1.276
22541,1.22
7248,3.595
24649,2.761
4033,0.986
1219,0.687
36607,3.458
20567,0.694
18633,3.257
4845,4.976
21869,0.786
11349,1.224
31836,0.558
4826,2.713
27536,1.515
35350,1.146
33459,2.556
36633,2.017
7515,1.943
562,2.533
13797,1.659
25093,2.165
33720,1.894
6492,3.095
6818,2.118
7317,1.433
21349,3.983
31109,2.307
12807,1.6
21447,1.347
21362,0.737
23735,2.38
23932,1.417
4418,1.717
31806,0.971
24935,2.744
16300,1.482
26395,4.466
33355,0.55
34369,1.695
25268,1.789
32105,2.852
6002,5.00001
22093,1.97
8678,0.966
32884,1.838
30848,0.875
13144,0.878
21369,4.184
20441,1.569
19139,1.454
26661,1.635
22382,0.924
36303,1.598
28948,1.412
25483,0.996
19363,1.503
7951,2.362
29805,1.583
27264,3.1
4750,2.414
10087,2.052
8740,2.25
16643,0.634
24858,1.721
12529,1.375
8529,3.417
9838,5.00001
15911,2.603
17597,1.107
32580,0.675
26391,1.43
9210,1.804
33222,0.493
12833,3.235
113,3.404
29387,1.423
17837,2.25
20443,0.863
29092,1.185
34232,2.434
34022,5.00001
1925,2.894
23728,5.00001
19266,0.552
14035,4.007
16582,1.486
6862,1.766
27406,2.0
26808,3.409
3555,2.535
5977,2.325
13267,1.098
17950,1.175
32367,2.063
32277,2.862
25395,2.264
14171,1.106
8435,2.095
16129,2.875
102,4.795
4559,1.046
27738,1.653
36682,2.099
9637,1.289
22824,1.792
32548,1.708
452,1.661
4702,0.978
30206,1.391
14629,1.603
11466,2.584
40,1.201
2096,1.941
28895,1.676
35988,1.739
8322,3.192
36784,0.903
27247,2.535
16204,4.5
1109,2.594
15922,3.546
18266,2.081
26733,1.464
21922,5.00001
12684,3.988
8143,4.379
17813,0.905
7408,1.903
4944,2.154
7726,3.223
11587,1.396
15345,1.708
18886,1.254
14013,1.547
9558,0.989
35153,1.625
37012,0.979
30194,2.134
5643,2.711
10399,3.183
2865,3.428
19676,2.15
1161,1.49
31816,1.906
21119,0.732
5016,1.887
13642,3.223
16608,1.306
15691,1.412
1546,1.274
2748,0.811
27063,5.00001
17577,2.134
15543,0.666
6870,3.572
12030,2.929
29064,1.398
15241,1.733
17559,1.582
31614,3.0
11958,5.00001
9672,1.639
12173,2.177
17207,2.812
27740,0.857
19854,2.827
21488,3.689
11353,2.349
5361,1.708
7738,1.493
10216,1.633
1320,3.745
14985,1.618
8453,3.588
33281,2.358
12154,0.979
25206,1.664
5421,3.374
35964,3.143
12445,0.55
7285,1.054
28429,5.0
5358,1.258
33894,1.163
29815,1.177
18854,5.00001
2395,1.859
10729,5.00001
5014,0.817
24041,1.183
29895,3.661
8141,1.692
12512,3.372
13214,1.981
8840,1.381
6330,3.02
32324,2.675
18655,0.811
25613,1.482
329,1.621
26900,1.44
1412,5.00001
19718,1.794
21102,0.657
2711,2.5
4627,1.974
51,3.489
25620,2.643
25948,1.938
11105,1.402
10136,1.719
24924,1.148
21472,4.2
36060,4.306
33571,2.76
15145,3.267
5975,0.73
25542,1.695
22509,2.25
35152,3.31
35893,3.127
2596,0.77
19943,1.216
11843,1.058
18098,4.302
19747,2.143
35094,4.175
13569,2.312
9275,0.538
13118,2.0
18198,1.538
24107,0.694
28935,1.824
34345,1.469
22898,3.228
27575,5.00001
22353,4.216
22671,2.459
32186,5.00001
33384,1.797
23177,2.099
4002,1.316
22309,1.083
7583,0.7
14790,1.633
26008,1.048
25131,1.791
13131,1.292
34290,0.68
6977,1.002
8092,1.719
20384,4.677
29392,1.681
4125,2.461
15110,2.395
8867,2.183
7137,3.49
8147,1.734
17080,2.445
36145,0.621
12345,4.41
31330,1.588
22132,1.45
35343,2.577
7301,1.907
35069,2.292
34783,5.00001
6027,1.214
33958,2.75
14024,2.665
16835,2.729
18600,5.00001
34703,2.489
12776,1.308
12498,1.315
2706,0.883
17965,0.738
5662,1.158
7072,1.844
32406,1.566
12837,2.252
34716,0.883
10235,1.966
1108,1.22
26038,1.853
32512,0.852
4474,1.185
13494,2.75
31799,1.152
2100,3.722
26341,2.855
1850,0.615
7708,1.573
1359,3.1
23900,0.912
17973,1.772
25911,0.727
6068,4.813
11890,1.871
31541,1.639
9496,2.434
15211,3.495
12190,2.75
30833,0.928
36192,0.912
9257,1.941
29094,3.278
6200,3.188
3918,0.703
2683,1.364
33701,2.365
29839,4.25
15238,5.00001
36921,3.107
19723,1.719
4087,3.233
5667,1.549
32993,1.553
7413,1.443
17095,2.422
27132,4.067
19256,1.207
1254,0.789
8106,2.75
26201,1.958
11577,1.667
22020,4.538
3639,1.188
10783,4.125
9141,2.605
13610,2.351
17929,1.741
15212,1.873
7720,1.307
14021,1.219
36189,2.26
32875,2.779
27286,2.949
29659,5.00001
36889,1.806
17802,0.632
6301,3.216
14852,1.065
20060,1.136
9145,1.246
7554,1.535
4170,0.579
28789,1.818
27605,3.02
36341,5.00001
9738,1.678
23450,1.463
27990,0.953
24817,2.167
13863,5.00001
6114,1.26
23931,1.018
17117,1.125
15443,1.875
33574,3.5
32067,3.417
25499,1.708
30338,0.737
17695,0.73
6442,1.679
28134,0.819
25036,1.908
18162,1.384
36687,1.281
2957,2.938
27257,1.025
7622,3.549
36892,3.369
26477,2.258
276,2.882
13726,1.741
32896,2.196
3326,1.718
20336,0.52
12924,1.164
28965,3.848
5706,1.446
1769,0.688
36483,1.5
35773,2.688
3365,0.682
32208,1.488
5995,2.404
5687,2.289
6901,1.549
11820,0.94
20705,1.562
35485,0.528
15561,2.643
30393,1.512
17411,1.04
34604,0.959
5528,2.481
29181,4.25
32836,2.575
15078,0.57
30961,5.00001
3204,1.5
10806,2.56
6877,2.401
24191,1.242
2812,1.808
14214,1.75
31656,2.625
12159,1.288
4387,1.136
1267,3.929
15424,1.719
32047,1.175
4164,4.05
1539,2.361
17931,1.693
30500,0.823
17596,0.675
13006,4.566
18428,3.974
11547,3.467
5271,1.057
14938,1.1
2350,1.326
11307,2.75
30312,2.081
25535,2.993
21178,3.03
383,2.733
15030,2.346
28170,3.663
25332,1.724
33772,0.596
22261,4.347
25115,1.911
21069,3.604
14898,0.821
26362,2.017
35302,1.875
7093,1.163
26680,3.946
30879,2.896
14998,5.00001
26432,1.012
32174,0.906
36210,2.183
2652,2.041
31899,0.905
35880,3.694
4432,1.029
13669,1.215
11007,2.402
4830,1.615
35572,0.55
13778,1.539
1251,2.909
26328,1.641
30232,0.622
12487,1.5
20208,1.45
36411,1.61
3615,0.911
35699,0.7
21115,2.113
538,0.948
10527,2.494
12444,0.773
31999,1.892
14439,1.44
20107,0.911
22458,1.408
29674,1.96
11907,1.65
10869,1.594
10699,1.337
1676,0.483
24177,0.75
23181,3.184
29407,2.3
36798,1.729
15604,5.00001
27084,1.397
17161,1.759
23387,1.714
29356,0.821
10244,0.993
12732,1.861
28389,2.177
6285,1.576
7354,1.695
2107,1.431
27173,0.725
8360,2.018
32877,3.24
22084,1.993
19866,1.737
11420,0.83
30577,0.962
25418,3.846
35373,0.707
22404,2.258
9885,1.38
23631,1.884
586,1.516
35161,2.318
8078,0.269
18450,1.288
5597,1.355
32422,4.055
33628,1.236
6160,1.705
27299,1.128
5364,1.733
12785,1.743
1031,2.327
31751,1.585
12672,1.065
17167,3.06
9683,1.042
10803,2.261
21759,1.896
11106,0.711
25084,2.33
13223,3.5
28426,0.705
9676,1.648
23639,0.813
32213,2.26
27600,1.752
16938,2.939
17805,1.628
18122,4.5
10036,2.822
34298,2.632
10371,1.986
20487,0.889
16593,5.00001
32428,2.12
991,0.714
5248,1.03
242,0.83
18543,0.972
16976,4.392
30474,1.094
27045,1.911
36691,0.965
33413,2.298
27573,1.297
4521,0.68
24015,0.675
32235,1.183
36076,1.464
17511,0.828
4513,1.625
9667,4.25
25364,0.681
878,0.675
27383,2.554
2133,2.423
24282,0.394
19711,0.882
36413,1.714
8516,0.786
27527,3.75
2010,0.875
33354,2.355
28973,4.676
11214,1.446
9809,2.545
26461,2.256
28514,2.115
17918,2.171
22745,1.264
29111,0.62
34603,1.625
6174,1.576
10221,2.338
6185,1.355
20052,1.549
32502,1.872
25098,1.6
18561,2.045
224,1.042
15093,0.888
11038,1.031
12441,0.682
32572,2.209
29542,5.00001
23300,2.321
31733,1.943
27105,3.229
6498,3.67
13243,0.818
34863,1.07
19000,1.399
25450,3.512
18466,1.125
19400,4.831
14640,0.851
16444,1.296
30986,4.199
36771,0.972
3544,0.55
30765,3.152
34786,3.142
25889,1.173
9289,5.00001
18587,3.471
22984,1.271
31439,1.878
1710,1.408
34734,2.375
6454,2.742
34154,4.143
21405,2.186
3325,1.623
27849,2.884
11103,0.977
14385,1.875
28365,1.908
14490,2.7
4682,2.038
10553,3.75
5005,3.746
11860,1.565
3490,0.804
23464,1.303
2383,1.042
12087,0.69
5918,1.0
15501,1.134
17292,4.688
17690,2.818
25543,2.373
29117,0.804
12448,1.556
33690,2.875
33439,2.758
14173,0.367
7623,0.557
30911,3.266
26200,5.00001
15390,1.601
5847,1.127
14945,1.669
12784,0.63
26213,1.297
26697,1.24
2841,2.893
18949,1.534
24563,1.688
13805,1.523
17120,2.277
22207,1.726
22680,1.7
19441,1.232
5574,1.725
16743,4.0
24401,3.395
19919,5.00001
35536,1.601
8634,2.598
14422,1.901
11805,0.732
17056,1.646
9486,4.306
28211,1.813
27058,1.048
15464,1.304
24600,2.956
24849,4.143
25172,3.97
4436,3.938
5618,1.496
8621,1.964
10255,2.375
25202,3.5
955,2.839
10601,1.327
121,1.717
18683,1.726
21510,2.192
310,0.664
30268,2.082
4795,0.892
4715,2.31
23000,1.463
26959,0.927
23819,2.663
16100,4.244
8466,2.73
14378,1.545
10489,0.761
22401,1.906
16246,0.418
15760,1.475
17045,2.849
19269,2.429
25896,2.581
7664,2.297
4278,4.778
22128,1.715
3674,2.926
33568,1.792
29493,5.00001
31383,0.518
17996,5.00001
10332,3.514
7333,5.00001
34988,4.991
33193,0.706
18141,2.184
6681,3.187
1582,1.191
4222,2.358
31170,0.608
4594,1.167
29479,1.91
301,2.391
34083,0.869
15714,0.906
1035,4.628
10697,3.882
6052,1.482
31206,1.872
27272,0.705
14689,5.00001
2069,1.177
36302,2.9
28596,0.63
14969,1.903
26165,2.102
15830,2.228
25958,3.12
8171,2.409
21394,1.907
7970,2.102
3770,1.334
24204,1.006
13271,1.422
19221,1.597
15469,0.725
13032,4.056
17641,1.857
29806,2.961
24055,5.00001
7400,1.381
6667,4.107
9519,2.822
24348,1.838
35072,2.688
17209,2.618
1475,2.094
31743,2.346
5471,0.632
20414,1.781
7753,1.458
8765,0.933
21090,2.952
32715,2.554
12841,2.035
6994,1.072
36915,0.583
11834,0.723
2855,2.956
12589,0.652
34182,1.598
28856,1.15
30715,0.73
2500,1.635
2948,3.074
7619,1.433
5536,1.249
2929,0.983
26196,1.029
26715,1.794
18012,1.931
20032,1.014
23439,2.513
16087,5.00001
29080,0.772
8318,0.664
36350,2.27
32960,3.879
3304,1.095
16631,1.376
14869,1.32
6676,5.00001
33252,4.85
14237,1.546
3940,1.904
22083,0.788
36307,2.68
34918,1.596
7995,2.762
20272,2.949
20427,5.00001
20996,1.834
11705,1.436
14552,1.699
22229,1.431
15532,2.121
16276,1.546
2873,1.364
10155,1.785
10839,1.375
30678,0.902
9186,0.832
6529,1.726
25982,1.438
24053,1.2
3869,1.73
20371,1.25
2731,1.008
32903,0.577
18525,3.992
12926,1.32
28259,1.44
18987,1.856
21390,1.94
12365,1.851
31925,3.333
30705,1.798
20049,0.926
7752,1.398
28532,2.213
5911,0.795
25905,3.702
33386,1.348
30367,0.9
12728,0.814
19003,5.00001
26414,2.75
6383,3.388
33108,1.457
28157,0.606
36153,1.952
7115,0.658
35766,2.183
24349,1.464
1335,3.661
17000,3.786
34496,1.731
26308,1.525
5453,0.912
27905,2.846
5807,5.00001
12370,1.21
29498,1.158
20796,0.959
9925,2.281
28308,1.294
20111,0.953
27212,2.104
11338,2.645
22945,1.567
16965,0.663
22615,1.167
14467,0.743
36358,3.338
25314,1.689
22251,0.576
7510,0.667
16252,2.01
1071,1.072
22040,1.625
35116,2.444
32757,1.7
9752,1.734
26194,2.684
17527,1.804
14448,4.0
21507,2.432
28452,2.976
29438,1.625
4302,0.711
31242,2.1
22944,1.0
17881,2.638
5885,1.546
13247,0.788
27889,3.312
12423,2.476
9055,1.083
4899,1.759
11388,1.75
16840,1.828
30420,1.518
13312,4.833
35708,2.609
2081,0.927
21926,2.06
7987,2.324
28753,1.031
23751,4.5
33559,0.85
29712,1.079
32446,0.55
7546,1.172
9520,1.063
10958,2.694
16518,2.095
33673,1.129
35378,1.911
15900,5.00001
24820,0.832
33081,3.637
2160,0.945
19322,3.53
4234,2.171
4970,1.486
30221,0.743
13412,3.029
8528,0.441
9761,3.614
24129,1.118
567,1.65
7146,2.134
23,1.625
4694,1.663
32648,2.84
29324,1.73
29923,1.042
18985,0.968
21595,3.229
9313,1.042
29567,0.839
10071,0.769
2927,2.184
28912,1.278
11840,3.5
1356,1.69
19865,0.949
26832,1.039
23041,0.938
23729,1.721
19759,5.00001
1132,1.07
31287,0.966
29112,3.944
18533,1.178
4754,2.459
5023,1.871
20176,0.892
3613,1.539
7145,0.72
7321,2.633
5854,1.631
23988,1.113
4054,3.212
28516,0.792
11900,5.00001
37099,2.949
11871,2.219
21179,2.882
7964,1.555
8286,2.75
8440,1.019
907,5.00001
20808,1.346
34601,0.926
24632,1.652
13381,0.985
2458,3.5
14195,0.467
29223,1.866
36238,1.798
25765,1.421
16305,2.327
30287,5.00001
16064,2.428
8263,1.297
32846,2.45
13765,1.25
4191,2.228
11551,2.279
3153,3.067
17772,1.75
8489,2.471
27317,3.405
36020,3.96
28174,1.161
7541,5.00001
9296,1.341
10116,1.719
34973,5.00001
22449,1.375
22873,1.381
34858,0.91
25480,0.942
15824,4.773
1541,2.477
14921,1.6
34593,0.66
34530,0.85
16438,2.682
5058,0.55
32673,0.846
35825,0.604
11213,2.34
17051,1.722
24333,1.831
19294,2.372
42,1.0
11282,2.414
24124,2.657
29318,1.513
16896,0.834
35081,1.519
8240,1.549
20983,0.872
29206,3.412
20644,1.714
30008,1.125
19976,2.605
3409,2.775
20694,1.531
36961,1.597
16978,2.722
24602,2.822
34864,2.377
28300,2.719
4459,3.058
25241,1.167
25757,1.386
29232,3.462
22142,1.306
19700,1.854
10085,2.224
2603,0.225
29890,0.902
5024,0.856
36161,1.255
29038,2.333
14062,2.408
35216,2.327
4309,1.238
24461,4.833
11786,1.567
1441,0.95
18280,5.00001
27702,2.438
19810,1.372
29990,5.00001
22111,0.477
7605,3.167
30384,5.00001
10283,4.461
19593,1.55
13326,0.826
14759,0.875
31511,1.594
10864,5.00001
15113,2.362
4579,2.799
28655,1.609
361,1.098
25000,1.781
28554,0.632
432,3.1
6665,2.409
16480,1.482
7976,1.425
18400,5.00001
34752,1.098
22247,5.00001
10927,1.844
19243,1.684
20920,2.081
13288,0.606
23070,3.308
25697,0.797
17955,0.638
11432,1.299
11723,1.406
4227,1.667
16691,1.969
1967,0.813
33271,2.274
22030,1.543
14846,0.652
19977,3.429
35946,2.125
34950,2.0
32086,2.049
15282,3.647
11113,2.699
10126,5.00001
34771,1.364
6668,2.519
15280,1.563
26714,0.586
12321,1.917
27120,0.57
20782,0.996
17488,5.00001
10733,3.895
35427,3.669
18850,0.819
8817,0.815
6861,1.614
33455,2.674
20255,0.557
3377,3.05
24406,1.984
5010,4.955
16853,1.528
2076,0.834
9413,2.313
32405,0.622
9658,1.456
35726,1.16
1305,0.883
32249,1.869
31544,0.584
34054,2.596
10706,0.645
33692,1.235
36359,1.816
26150,2.972
25840,1.091
10911,1.919
32298,3.606
15407,2.431
206,0.571
28137,1.166
2485,1.102
21561,1.716
6403,3.149
1673,2.083
35327,1.517
28694,1.238
13376,2.75
15020,0.833
31658,2.065
9139,0.625
19716,1.887
30954,2.583
23443,2.531
33027,1.478
34641,5.00001
19428,1.404
28731,2.469
14943,5.00001
6706,1.84
34739,1.614
34822,0.529
12027,3.428
29061,2.148
29963,1.841
4772,2.456
27887,0.635
20562,5.00001
2840,1.607
475,2.315
17428,1.702
16344,4.309
35957,2.092
10885,5.00001
34933,1.304
27438,1.639
2332,2.181
7269,1.192
20542,1.869
29068,0.65
16757,1.569
3266,2.17
35330,2.268
31780,1.875
24456,2.701
10196,0.571
28785,1.411
26360,0.669
2926,1.752
8525,0.576
33913,1.775
31390,1.826
32488,5.00001
14266,1.541
8114,2.054
27187,4.22
19291,1.766
32870,1.688
1390,0.517
36100,0.421
30468,1.39
16213,2.621
27062,5.00001
3444,3.31
21024,5.00001
36975,2.037
5783,1.316
8438,0.92
10025,2.958
19493,1.138
20000,1.547
25009,1.448
7730,1.566
30493,3.14
2901,0.717
20753,1.775
8013,0.858
27565,0.973
9571,1.776
1741,1.853
25497,5.00001
9790,1.299
29960,2.905
23971,3.071
34626,1.522
33761,3.381
12016,2.174
21373,1.49
10223,1.887
34699,2.045
1044,5.00001
5428,1.997
3320,2.147
22138,1.621
15621,1.518
25743,2.42
4546,0.788
13161,2.019
22902,0.611
28777,1.625
735,5.00001
11546,1.808
28529,1.317
27974,1.851
3263,0.621
18839,2.964
24062,2.556
31907,3.5
23065,3.025
24136,1.835
27664,5.00001
28459,1.711
21909,1.688
6352,0.628
18238,1.35
31303,2.113
33839,0.485
29701,1.931
21075,1.435
27139,5.00001
18709,3.19
31826,2.025
35719,1.164
12405,3.375
35147,1.832
31368,1.601
27583,2.093
6815,1.785
29489,2.184
3233,1.051
8328,1.036
32390,2.682
11120,1.306
20614,4.389
20666,0.854
26775,1.7
1566,0.641
6858,1.25
3031,1.719
9417,1.943
36540,5.00001
26076,0.988
35489,2.444
26972,1.75
29161,1.635
107,1.837
26602,1.476
14580,3.714
14910,2.5
33374,1.214
15136,1.164
12700,1.382
27037,5.00001
13834,2.559
12262,2.132
19276,1.103
30185,2.8
5345,1.948
6032,2.995
